
May 30, 2018 17:12:28.47 NEW SESSION
May 31, 2018 17:50:53.18 [3608:10728:0531/175053.099:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='_atrk_siteuid', domain='.bithumb.com', path='/'}
May 31, 2018 17:50:53.24 [3608:10728:0531/175053.099:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='_atrk_ssid', domain='.bithumb.com', path='/'}
May 31, 2018 17:50:53.30 [3608:10728:0531/175053.099:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='_cm_mmc', domain='.bithumb.com', path='/'}
May 31, 2018 17:50:53.32 [3608:10728:0531/175053.099:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='appier_utmz', domain='.bithumb.com', path='/'}
May 31, 2018 17:50:53.34 [3608:10728:0531/175053.099:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='__utmb', domain='.clearload.bid', path='/'}
May 31, 2018 17:50:53.36 [3608:10728:0531/175053.099:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='__utmc', domain='.clearload.bid', path='/'}
May 31, 2018 17:50:53.38 [3608:10728:0531/175053.099:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='__utmz', domain='.clearload.bid', path='/'}
May 31, 2018 17:50:53.40 [3608:10728:0531/175053.099:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='dl_user_platform', domain='.cnet.com', path='/'}
May 31, 2018 17:50:53.45 [3608:10728:0531/175053.099:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='s_pptid', domain='.cnet.com', path='/'}
May 31, 2018 17:50:53.47 [3608:10728:0531/175053.099:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='s_vnum', domain='.cnet.com', path='/'}
May 31, 2018 17:50:53.54 [3608:10728:0531/175053.100:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='ezohw', domain='demonuts.com', path='/pick-image-gallery-camera-android'}
May 31, 2018 17:50:53.56 [3608:10728:0531/175053.100:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='eclipse_cookieconsent_status', domain='www.eclipse.org', path='/'}
May 31, 2018 17:50:53.58 [3608:10728:0531/175053.101:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='browser_width', domain='hdmoviepoint.com', path='/'}
May 31, 2018 17:50:53.62 [3608:10728:0531/175053.101:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='browsercapability', domain='hdmoviepoint.com', path='/'}
May 31, 2018 17:50:54.19 [3608:10728:0531/175054.197:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='LD_U', domain='marketcampus.com', path='/'}
May 31, 2018 17:50:54.22 [3608:10728:0531/175054.198:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='tz', domain='medium.com', path='/'}
May 31, 2018 17:50:54.24 [3608:10728:0531/175054.198:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='ct_timezone', domain='www.neowin.net', path='/'}
May 31, 2018 17:50:54.65 [3608:10728:0531/175054.651:ERROR:cookie_monster.cc(891)] Found cookies with duplicate creation times in backing store: {name='OptanonConsent', domain='.softonic.com', path='/'}
